代码,名称,备注
688695,中创股份,中国基础软件中间件领域市占率国内厂商前二          
301517,陕西华达,陕西国资委旗下电连接器厂商，在军用射频同轴连接器及电缆组件领
301182,凯旺科技,在国内电子精密线缆连接组件行业安防应用领域中拥有一定市场地位
300290,荣科科技,"""中国方案商500强""""十佳医疗行业ISV""        "
301191,菲菱科思,国内领先的网络设备ODM制造商。              
603118,共进股份,聚焦通信制造核心竞争力不断提升，规模优势显现带来业绩基石稳固
2947,恒铭达,公司主营消费电子功能性器件、防护产品，苹果核心供应商之一  
301013,利和兴,致力于成为新一代信息和通信技术领域领先的智能制造决方案提供商
301387,光大同创,主营消费电子保护类、缓冲类、模切类及碳纤维背板等产品    
688260,昀冢科技,国内精密电子零部件产研骨干企业之一             
2217,合力泰,集研发、生产、销售为一体的智能硬件方案商和制造商。服务于京东
688798,艾为电子,国内一家专注于模拟的芯片设计公司。             
2655,共达电声,专业的电声元器件及电声组件制造商和服务商、电声技术解决方案提
688157,松井股份,国内高端3C涂料龙头企业。                 
688371,菲沃泰,主营高性能、多功能纳米薄膜，主要用于手机、耳机等消费电子产品
2635,安洁科技,国内领先的消费电子精密零部件生产商，以功能件起步，逐渐成为一
301326,捷邦科技,消费电子精密功能件及结构件生产商，长期稳定供货苹果，碳纳米管
300951,博硕科技,公司具备多次套位、叠加组合后产品尺寸精密度仍能控制在±0.0
301180,万祥科技,公司是消费电子锂离子电池模组精密零组件市场的有力竞争者之一 
300976,达瑞电子,为消费电子产品及其组件的生产商提供功能性器件的国家高新技术企
603890,春秋电子,国内笔记本电脑精密结构件的行业龙头             
2855,捷荣技术,多家全球知名品牌厂商精密模具和精密结构件的主要供应商    
300968,格林精密,专业从事智能终端精密结构件制造服务的高新技术企业      
300686,智动力,主营消费电子功能性器件、结构性器件，拟布局复合铜箔领域   
300256,星星科技,消费电子视窗防护屏、触控屏模组和高精密结构件的一站式供应商 
301567,贝隆精密,主营的精密结构件主要应用于智能手机、汽车电子、可穿戴设备等领
600130,*ST波导,传统业务是手机和主板，新拓展了IOT模块、车载中控板、人脸识
301285,鸿日达,主营精密连接器                       
301051,信濠光电,公司在第二梯队玻璃防护屏厂商中逐渐建立了核心优势      
603296,华勤技术,全球智能硬件ODM行业第一，智能手机、笔记本电脑、平板电脑出
603341,龙旗科技,智能手机ODM/IDH出货量全球第一，平板电脑ODM出货量位
300735,光弘科技,国内领先的电子制造服务（EMS）服务商           
2369,卓翼科技,国内大型3C产品和IoT的方案提供商，主要产品涉及网络通讯类
2981,朝阳科技,从事电声部件及电声产品研产销                
301383,天键股份,外销为主，主营电声元器件和电声终端产品           
2861,瀛通通讯,致力于电声元器件的研发和制造，行业领先企业         
300545,联得装备,联得装备是国内领先的电子专用设备与解决方案供应商，产品主要为
2957,科瑞技术,主营工业自动化设备以及精密零部件制造业务          
300097,ST智云,国内领先的成套自动化装备方案解决商             
2993,奥海科技,手机充电器行业龙头，是一家专注于智能终端充储电的产品方案和生
300787,海能实业,聚焦海外零售市场，与亚马逊等众多头部零售品牌建立长期合作关系
2023,海特高新,我国现代飞机机载设备的航空维修企业             
600843,上工申贝,国内缝制设备行业历史最悠久、上市最早的企业         
1696,宗申动力,摩托发动机、通机系列产品销量一直稳居国内市场前列      
1283,豪鹏科技,深耕镍氢电池，发力锂电池开拓新增长极            
571,新大洲A,内蒙古呼伦贝尔地区为数不多的生产长焰煤的煤炭企业      
300411,金盾股份,主营地铁、隧道、核电等领域通风系统装备，行业市场占有率第一 
300719,安达维尔,航空航天和防务领域的综合性服务商，公司为直升机抗坠毁座椅细分
603950,长源东谷,拥有十余年专业发动机零部件生产经验             
600580,卧龙电驱,全球工业电机龙头制造商，国内电机产销规模位列第一。     
301091,深城交,深城交是深圳重要的交通决策支持科研机构，          
688631,莱斯信息,中国电科旗下，空管自动化系统国内市占率第一         
2148,北纬科技,公司深耕物联网连接管理与服务领域，为客户提供具有针对性的物联
605056,咸亨国际,深耕电网领域工器具、仪器仪表类产品的MRO，处于行业领先地位
603261,立航科技,深耕航空地面保障装备，机载系统配套取得重大突破。      
2011,盾安环境,全球制冷元器件龙头企业，新能源车热管理打造第二增长曲线   
2454,松芝股份,大中型客车空调行业的龙头                  
688718,唯赛勃,国内膜法分离技术龙头，盐湖提锂业务开启第二成长曲线     
816,智慧农业,外销为主的内燃机及终端产品生产商，深耕农业机械化领域    
603239,浙江仙通,专而精的汽车密封条内资龙头。                
2420,毅昌科技,中国工业和信息化部认可的中国工业设计产业化示范基地领军企业。
2488,金固股份,中国汽车零部件车轮行业龙头企业               
300507,苏奥传感,国内汽车油位传感器领域技术先进、市场占有率较高的高新技术企业
300520,科大国创,以传统软件开发业务为基石，以BMS(电池管理系统)为主的智慧
688306,均普智能,以汽车工业为主的全球化智能制造装备供应商          
300342,天银机电,国内领先的节能节材型冰箱压缩机零部件的研发、生产和销售企业 
2935,天奥电子,国内中高端军用时频核心器件（铷原子钟、晶体器件）、军用时间同
600456,宝钛股份,钛合金龙头，军品+民用飞机+航空发动机三个应用场景增长带来业
2149,西部材料,以钛材为发力点的新材料领军企业               
688333,铂力特,专注于工业级金属增材制造，形成了完整的金属3D打印产业链  
2985,北摩高科,军用民用航空站制动龙头，未来十年需求强劲助推业绩上升    
688543,国科军工,江西省军工集团旗下，国内少数研产导弹(火箭弹)固体发动机动力
300581,晨曦航空,军机产业链核心配套民参军企业                
300447,全信股份,航空航天线缆及光电产品主供应商，FC产品获得超预期发展。  
2560,通达股份,国内架空导线龙头企业，国内最大的超、特高压架空导线生产企业之
2297,博云新材,拥有国内领先的炭/炭复合材料和粉末冶金材料的制备技术    
300034,钢研高纳,国内高端和新型高温合金制品生产规模最大的企业，高温合金龙头，
688539,高华科技,国家级专精特新“小巨人”，主营高可靠性传感器及传感器网络系统
300900,广联航空,专注航空航天装备，产品覆盖军民两用。            
2977,天箭科技,致力于固态微波前端等产品研发，成都市高新技术企业      
301237,和顺科技,专注于差异化、功能性双向拉伸聚酯薄膜（BOPET薄膜）研发、
301133,金钟股份,公司在表面装饰工艺特别是电镀工艺和喷涂工艺形成了自身的独特技
601028,玉龙股份,变更国企控股，开启矿业新篇章。               
600735,新华锦,国际发制品知名企业，境内外拥有众多自主品牌         
603683,晶华新材,各类胶粘材料的研发、生产及销售，掌握了多项核心技术     
300985,致远新能,国内研发实力较强、生产规模较大的车载LNG供气系统制造企业之
688737,中自科技,尾气处理催化剂国内领先企业。                
